,Kingdom,Phylum,Class,Order,Family,Genus,Species
OTU20488,k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Gaiellales,f__Gaiellaceae,g__Gaiella,s__uncultured_bacterium_g_Gaiella
OTU205,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__uncultured_bacterium_o_Rhizobiales,g__uncultured_bacterium_o_Rhizobiales,s__uncultured_bacterium_o_Rhizobiales
OTU20519,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU2058,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU20582,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Nocardioides,s__uncultured_bacterium_g_Nocardioides
OTU2059,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Marmoricola,s__uncultured_bacterium_g_Marmoricola
OTU206,k__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__uncultured_bacterium_g_Lactobacillus
OTU20669,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiaceae,g__uncultured_bacterium_f_Rhizobiaceae,s__uncultured_bacterium_f_Rhizobiaceae
OTU2069,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU207,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__uncultured_bacterium_c_Alphaproteobacteria,f__uncultured_bacterium_c_Alphaproteobacteria,g__uncultured_bacterium_c_Alphaproteobacteria,s__uncultured_bacterium_c_Alphaproteobacteria
OTU2071,k__Bacteria,p__Planctomycetes,c__OM190,o__uncultured_bacterium_c_OM190,f__uncultured_bacterium_c_OM190,g__uncultured_bacterium_c_OM190,s__uncultured_bacterium_c_OM190
OTU2075,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__R7C24,f__uncultured_bacterium_o_R7C24,g__uncultured_bacterium_o_R7C24,s__uncultured_bacterium_o_R7C24
OTU2077,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Ruminococcaceae,g__uncultured_bacterium_f_Ruminococcaceae,s__uncultured_bacterium_f_Ruminococcaceae
OTU2078,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__mle1-27,g__Myxococcales_bacterium_Gsoil_473,s__uncultured_bacterium_g_Myxococcales_bacterium_Gsoil_473
OTU208,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU2082,k__Bacteria,p__Planctomycetes,c__Phycisphaerae,o__Tepidisphaerales,f__uncultured_bacterium_o_Tepidisphaerales,g__uncultured_bacterium_o_Tepidisphaerales,s__uncultured_bacterium_o_Tepidisphaerales
OTU20883,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Caulobacter,s__uncultured_bacterium_g_Caulobacter
OTU209,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Tistrellales,f__Geminicoccaceae,g__uncultured_bacterium_f_Geminicoccaceae,s__uncultured_bacterium_f_Geminicoccaceae
OTU21,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Altererythrobacter,s__Porphyrobacter_sp
OTU210,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU211,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__uncultured_bacterium_f_Microscillaceae,s__uncultured_bacterium_f_Microscillaceae
OTU2111,k__Bacteria,p__Planctomycetes,c__Planctomycetacia,o__Isosphaerales,f__Isosphaeraceae,g__Singulisphaera,s__uncultured_bacterium_g_Singulisphaera
OTU2112,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Hyphomonadaceae,g__Hirschia,s__uncultured_bacterium_g_Hirschia
OTU2115,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Steroidobacteraceae,g__Steroidobacter,s__uncultured_bacterium_g_Steroidobacter
OTU2116,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__uncultured_bacterium_o_SBR1031,g__uncultured_bacterium_o_SBR1031,s__uncultured_bacterium_o_SBR1031
OTU2118,k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__uncultured_bacterium_f_67-14,s__uncultured_bacterium_f_67-14
OTU21185,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Haliangiaceae,g__Haliangium,s__uncultured_bacterium_g_Haliangium
OTU2119,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__Lachnospiraceae_NK4A136_group,s__uncultured_bacterium_g_Lachnospiraceae_NK4A136_group
OTU212,k__Bacteria,p__Gemmatimonadetes,c__S0134_terrestrial_group,o__uncultured_bacterium_c_S0134_terrestrial_group,f__uncultured_bacterium_c_S0134_terrestrial_group,g__uncultured_bacterium_c_S0134_terrestrial_group,s__uncultured_bacterium_c_S0134_terrestrial_group
OTU2123,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Bacteroidales,f__Bacteroidaceae,g__Bacteroides,s__uncultured_bacterium_g_Bacteroides
OTU21238,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__uncultured_bacterium_f_Sphingomonadaceae,s__uncultured_bacterium_f_Sphingomonadaceae
OTU2128,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU213,k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Microtrichales,f__Ilumatobacteraceae,g__Ilumatobacter,s__uncultured_bacterium_g_Ilumatobacter
OTU21330,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhizobiales_Incertae_Sedis,g__uncultured_bacterium_f_Rhizobiales_Incertae_Sedis,s__uncultured_bacterium_f_Rhizobiales_Incertae_Sedis
OTU21363,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__Polaromonas,s__uncultured_bacterium_g_Polaromonas
OTU21373,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Micrococcales,f__Microbacteriaceae,g__uncultured_bacterium_f_Microbacteriaceae,s__uncultured_bacterium_f_Microbacteriaceae
OTU21374,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Kineosporiales,f__Kineosporiaceae,g__uncultured_bacterium_f_Kineosporiaceae,s__uncultured_bacterium_f_Kineosporiaceae
OTU21375,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Hymenobacteraceae,g__Hymenobacter,s__uncultured_bacterium_g_Hymenobacter
OTU21377,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Acetobacterales,f__Acetobacteraceae,g__Roseomonas,s__Roseomonas_sp
OTU214,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU2140,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__MBNT15,f__uncultured_bacterium_o_MBNT15,g__uncultured_bacterium_o_MBNT15,s__uncultured_bacterium_o_MBNT15
OTU2142,k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Solirubrobacterales,f__67-14,g__uncultured_bacterium_f_67-14,s__uncultured_bacterium_f_67-14
OTU2145,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__uncultured_bacterium_c_Anaerolineae,f__uncultured_bacterium_c_Anaerolineae,g__uncultured_bacterium_c_Anaerolineae,s__uncultured_bacterium_c_Anaerolineae
OTU215,k__Bacteria,p__Rokubacteria,c__NC10,o__Rokubacteriales,f__uncultured_bacterium_o_Rokubacteriales,g__uncultured_bacterium_o_Rokubacteriales,s__uncultured_bacterium_o_Rokubacteriales
OTU2153,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Caulobacterales,f__Caulobacteraceae,g__Phenylobacterium,s__uncultured_bacterium_g_Phenylobacterium
OTU21530,k__Bacteria,p__Acidobacteria,c__Blastocatellia_Subgroup_4,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__uncultured_bacterium_g_RB41
OTU2154,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__uncultured_bacterium_o_Rhodospirillales,g__uncultured_bacterium_o_Rhodospirillales,s__uncultured_bacterium_o_Rhodospirillales
OTU2155,k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Gaiellales,f__uncultured_bacterium_o_Gaiellales,g__uncultured_bacterium_o_Gaiellales,s__uncultured_bacterium_o_Gaiellales
OTU2157,k__Bacteria,p__Nitrospirae,c__Nitrospira,o__Nitrospirales,f__Nitrospiraceae,g__Nitrospira,s__uncultured_bacterium_g_Nitrospira
OTU216,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured_bacterium_f_Gemmatimonadaceae,s__uncultured_bacterium_f_Gemmatimonadaceae
OTU217,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Reyranellales,f__Reyranellaceae,g__uncultured_bacterium_f_Reyranellaceae,s__uncultured_bacterium_f_Reyranellaceae
OTU21711,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__uncultured_bacterium_c_Alphaproteobacteria,f__uncultured_bacterium_c_Alphaproteobacteria,g__uncultured_bacterium_c_Alphaproteobacteria,s__uncultured_bacterium_c_Alphaproteobacteria
OTU2174,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__Gemmatirosa,s__uncultured_bacterium_g_Gemmatirosa
OTU21759,k__Bacteria,p__Gemmatimonadetes,c__S0134_terrestrial_group,o__uncultured_bacterium_c_S0134_terrestrial_group,f__uncultured_bacterium_c_S0134_terrestrial_group,g__uncultured_bacterium_c_S0134_terrestrial_group,s__uncultured_bacterium_c_S0134_terrestrial_group
OTU21770,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__BIrii41,g__uncultured_bacterium_f_BIrii41,s__uncultured_bacterium_f_BIrii41
OTU218,k__Bacteria,p__Acidobacteria,c__Blastocatellia_Subgroup_4,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__uncultured_bacterium_g_RB41
OTU21801,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU2184,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU219,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU2193,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU2194,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Parafilimonas,s__uncultured_bacterium_g_Parafilimonas
OTU2196,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Bdellovibrionales,f__Bdellovibrionaceae,g__Bdellovibrio,s__uncultured_bacterium_g_Bdellovibrio
OTU21988,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__Niastella,s__uncultured_bacterium_g_Niastella
OTU22,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Xanthobacteraceae,g__uncultured_bacterium_f_Xanthobacteraceae,s__uncultured_bacterium_f_Xanthobacteraceae
OTU220,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__uncultured_bacterium_o_Gammaproteobacteria_Incertae_Sedis,g__uncultured_bacterium_o_Gammaproteobacteria_Incertae_Sedis,s__uncultured_bacterium_o_Gammaproteobacteria_Incertae_Sedis
OTU22010,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonas_sp
OTU221,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__uncultured_bacterium_c_Anaerolineae,f__uncultured_bacterium_c_Anaerolineae,g__uncultured_bacterium_c_Anaerolineae,s__uncultured_bacterium_c_Anaerolineae
OTU22115,k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__uncultured_bacterium_c_Acidimicrobiia,f__uncultured_bacterium_c_Acidimicrobiia,g__uncultured_bacterium_c_Acidimicrobiia,s__uncultured_bacterium_c_Acidimicrobiia
OTU2214,k__Bacteria,p__Acidobacteria,c__Subgroup_22,o__uncultured_bacterium_c_Subgroup_22,f__uncultured_bacterium_c_Subgroup_22,g__uncultured_bacterium_c_Subgroup_22,s__uncultured_bacterium_c_Subgroup_22
OTU2216,k__Bacteria,p__Gemmatimonadetes,c__S0134_terrestrial_group,o__uncultured_bacterium_c_S0134_terrestrial_group,f__uncultured_bacterium_c_S0134_terrestrial_group,g__uncultured_bacterium_c_S0134_terrestrial_group,s__uncultured_bacterium_c_S0134_terrestrial_group
OTU22177,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU222,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Planococcaceae,g__uncultured_bacterium_f_Planococcaceae,s__uncultured_bacterium_f_Planococcaceae
OTU2220,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__NB1-j,f__uncultured_bacterium_o_NB1-j,g__uncultured_bacterium_o_NB1-j,s__uncultured_bacterium_o_NB1-j
OTU2223,k__Bacteria,p__Actinobacteria,c__Thermoleophilia,o__Gaiellales,f__uncultured_bacterium_o_Gaiellales,g__uncultured_bacterium_o_Gaiellales,s__uncultured_bacterium_o_Gaiellales
OTU2224,k__Bacteria,p__Firmicutes,c__Bacilli,o__Bacillales,f__Paenibacillaceae,g__Paenibacillus,s__Streptomyces_sp
OTU22254,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__uncultured_bacterium_c_Deltaproteobacteria,f__uncultured_bacterium_c_Deltaproteobacteria,g__uncultured_bacterium_c_Deltaproteobacteria,s__uncultured_bacterium_c_Deltaproteobacteria
OTU223,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__uncultured_bacterium_g_Lysobacter
OTU2230,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Beijerinckiaceae,g__Microvirga,s__uncultured_bacterium_g_Microvirga
OTU22304,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU2234,k__Bacteria,p__Firmicutes,c__Negativicutes,o__Selenomonadales,f__Veillonellaceae,g__Megamonas,s__uncultured_bacterium_g_Megamonas
OTU22365,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__[Eubacterium]_xylanophilum_group,s__uncultured_bacterium_g_[Eubacterium]_xylanophilum_group
OTU22366,k__Bacteria,p__Firmicutes,c__Clostridia,o__Clostridiales,f__Lachnospiraceae,g__uncultured_bacterium_f_Lachnospiraceae,s__uncultured_bacterium_f_Lachnospiraceae
OTU224,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__uncultured_bacterium_f_Chitinophagaceae,s__uncultured_bacterium_f_Chitinophagaceae
OTU2243,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Haliangiaceae,g__Haliangium,s__uncultured_bacterium_g_Haliangium
OTU22437,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__Sphingomonadaceae_bacterium_ZC8
OTU2244,k__Bacteria,p__Acidobacteria,c__Blastocatellia_Subgroup_4,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__uncultured_bacterium_g_RB41
OTU22444,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Sphingomonadales,f__Sphingomonadaceae,g__Sphingomonas,s__uncultured_bacterium_g_Sphingomonas
OTU22466,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Methyloligellaceae,g__uncultured_bacterium_f_Methyloligellaceae,s__uncultured_bacterium_f_Methyloligellaceae
OTU22483,k__Bacteria,p__Gemmatimonadetes,c__Gemmatimonadetes,o__Gemmatimonadales,f__Gemmatimonadaceae,g__uncultured_bacterium_f_Gemmatimonadaceae,s__uncultured_bacterium_f_Gemmatimonadaceae
OTU22484,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Rhodobacterales,f__Rhodobacteraceae,g__uncultured_bacterium_f_Rhodobacteraceae,s__uncultured_bacterium_f_Rhodobacteraceae
OTU2249,k__Bacteria,p__GAL15,c__uncultured_bacterium_p_GAL15,o__uncultured_bacterium_p_GAL15,f__uncultured_bacterium_p_GAL15,g__uncultured_bacterium_p_GAL15,s__uncultured_bacterium_p_GAL15
OTU22496,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU225,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Chitinophagales,f__Chitinophagaceae,g__uncultured_bacterium_f_Chitinophagaceae,s__uncultured_bacterium_f_Chitinophagaceae
OTU2252,k__Bacteria,p__Rokubacteria,c__NC10,o__Rokubacteriales,f__uncultured_bacterium_o_Rokubacteriales,g__uncultured_bacterium_o_Rokubacteriales,s__uncultured_bacterium_o_Rokubacteriales
OTU2256,k__Bacteria,p__Chloroflexi,c__Dehalococcoidia,o__S085,f__uncultured_bacterium_o_S085,g__uncultured_bacterium_o_S085,s__uncultured_bacterium_o_S085
OTU2257,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU2258,k__Bacteria,p__Acidobacteria,c__Subgroup_6,o__uncultured_bacterium_c_Subgroup_6,f__uncultured_bacterium_c_Subgroup_6,g__uncultured_bacterium_c_Subgroup_6,s__uncultured_bacterium_c_Subgroup_6
OTU22586,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Corynebacteriales,f__Mycobacteriaceae,g__Mycobacterium,s__uncultured_bacterium_g_Mycobacterium
OTU226,k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__Microtrichales,f__Iamiaceae,g__Iamia,s__uncultured_bacterium_g_Iamia
OTU2261,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__SBR1031,f__A4b,g__uncultured_bacterium_f_A4b,s__uncultured_bacterium_f_A4b
OTU2266,k__Bacteria,p__Actinobacteria,c__MB-A2-108,o__uncultured_bacterium_c_MB-A2-108,f__uncultured_bacterium_c_MB-A2-108,g__uncultured_bacterium_c_MB-A2-108,s__uncultured_bacterium_c_MB-A2-108
OTU2269,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Hymenobacteraceae,g__Pontibacter,s__uncultured_bacterium_g_Pontibacter
OTU227,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__Haliangiaceae,g__Haliangium,s__uncultured_bacterium_g_Haliangium
OTU2270,k__Bacteria,p__Chloroflexi,c__Anaerolineae,o__Ardenticatenales,f__Ardenticatenaceae,g__uncultured_bacterium_f_Ardenticatenaceae,s__uncultured_bacterium_f_Ardenticatenaceae
OTU2276,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__uncultured_bacterium_f_Xanthomonadaceae,s__uncultured_bacterium_f_Xanthomonadaceae
OTU2278,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Nitrosomonadaceae,g__IS-44,s__uncultured_bacterium_g_IS-44
OTU228,k__Bacteria,p__Gemmatimonadetes,c__S0134_terrestrial_group,o__uncultured_bacterium_c_S0134_terrestrial_group,f__uncultured_bacterium_c_S0134_terrestrial_group,g__uncultured_bacterium_c_S0134_terrestrial_group,s__uncultured_bacterium_c_S0134_terrestrial_group
OTU2281,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Hymenobacteraceae,g__Hymenobacter,s__uncultured_bacterium_g_Hymenobacter
OTU2285,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Desulfarculales,f__Desulfarculaceae,g__uncultured_bacterium_f_Desulfarculaceae,s__uncultured_bacterium_f_Desulfarculaceae
OTU2287,k__Bacteria,p__Acidobacteria,c__Blastocatellia_Subgroup_4,o__Pyrinomonadales,f__Pyrinomonadaceae,g__RB41,s__uncultured_bacterium_g_RB41
OTU229,k__Bacteria,p__Bacteroidetes,c__Bacteroidia,o__Cytophagales,f__Microscillaceae,g__Chryseolinea,s__uncultured_bacterium_g_Chryseolinea
OTU2298,k__Bacteria,p__Acidobacteria,c__Acidobacteriia,o__Solibacterales,f__Solibacteraceae_Subgroup_3,g__Candidatus_Solibacter,s__uncultured_bacterium_g_Candidatus_Solibacter
OTU2299,k__Bacteria,p__Gemmatimonadetes,c__Longimicrobia,o__Longimicrobiales,f__Longimicrobiaceae,g__uncultured_bacterium_f_Longimicrobiaceae,s__uncultured_bacterium_f_Longimicrobiaceae
OTU23,k__Bacteria,p__Deinococcus-Thermus,c__Deinococci,o__Deinococcales,f__Deinococcaceae,g__Deinococcus,s__uncultured_bacterium_g_Deinococcus
OTU230,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__uncultured_bacterium_c_Deltaproteobacteria,f__uncultured_bacterium_c_Deltaproteobacteria,g__uncultured_bacterium_c_Deltaproteobacteria,s__uncultured_bacterium_c_Deltaproteobacteria
OTU2301,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Nitrosomonadaceae,g__MND1,s__uncultured_bacterium_g_MND1
OTU2302,k__Bacteria,p__Chloroflexi,c__Chloroflexia,o__Thermomicrobiales,f__JG30-KF-CM45,g__uncultured_bacterium_f_JG30-KF-CM45,s__uncultured_bacterium_f_JG30-KF-CM45
OTU2306,k__Bacteria,p__Actinobacteria,c__Acidimicrobiia,o__uncultured_bacterium_c_Acidimicrobiia,f__uncultured_bacterium_c_Acidimicrobiia,g__uncultured_bacterium_c_Acidimicrobiia,s__uncultured_bacterium_c_Acidimicrobiia
OTU2308,k__Bacteria,p__Proteobacteria,c__Deltaproteobacteria,o__Myxococcales,f__bacteriap25,g__uncultured_bacterium_f_bacteriap25,s__uncultured_bacterium_f_bacteriap25
OTU231,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Steroidobacterales,f__Steroidobacteraceae,g__Steroidobacter,s__uncultured_bacterium_g_Steroidobacter
OTU2315,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Betaproteobacteriales,f__Burkholderiaceae,g__uncultured_bacterium_f_Burkholderiaceae,s__uncultured_bacterium_f_Burkholderiaceae
OTU23180,k__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__Xanthomonadaceae,g__Lysobacter,s__uncultured_bacterium_g_Lysobacter
OTU232,k__Bacteria,p__Actinobacteria,c__Actinobacteria,o__Propionibacteriales,f__Nocardioidaceae,g__Kribbella,s__uncultured_bacterium_g_Kribbella
OTU23200,k__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Reyranellales,f__Reyranellaceae,g__Reyranella,s__uncultured_bacterium_g_Reyranella
