"Taxa","CCCHF2","CCCHF3","CCCHF5","CCCSF1","CCCSF3","CCCSF4","CCMEF1","CCMEF4","CCMEF5","HDCHF2","HDCHF4","HDCHF5","HDCSF1","HDCSF2","HDCSF4","HDMEF2","HDMEF3","HDMEF5","HSPCHF1","HSPCHF2","HSPCHF3","HSPCSF2","HSPCSF3","HSPCSF5","HSPMEF3","HSPMEF4","HSPMEF5","SSBCHF1","SSBCHF3","SSBCHF4","SSBCSF1","SSBCSF3","SSBCSF4","SSBMEF2","SSBMEF4","SSBMEF5","XGCHF1","XGCHF3","XGCHF4","XGCSF1","XGCSF2","XGCSF3","XGMEF1","XGMEF2","XGMEF3","YSCHF1","YSCHF4","YSCHF5","YSCSF1","YSCSF3","YSCSF5","YSMEF1","YSMEF3","YSMEF4"
"k__Bacteria|p__Planctomycetes|c__Pla4_lineage|o__|f__",0.000205102961686767,8.20411846747067e-05,0.000164082369349413,0.000410205923373534,0.000533267700385594,0.000410205923373534,0.000328164738698827,0.00036918533103618,0.000820411846747067,0,0,0,0,0,0,0,0,0,0.00086143243908442,0.0006153088850603,0,0.000697350069735007,0.0006153088850603,0,4.10205923373534e-05,0,0.00024612355402412,0.00036918533103618,0.000533267700385594,0,0.00036918533103618,4.10205923373534e-05,0.000820411846747067,0.00024612355402412,0.000656329477397654,0.00049224710804824,0.00036918533103618,0.00024612355402412,0.000574288292722947,0.000451226515710887,0.000328164738698827,0.000533267700385594,0.000287144146361473,0.000205102961686767,4.10205923373534e-05,0,0,0.00012306177701206,0,8.20411846747067e-05,0.000328164738698827,0.00012306177701206,0.00012306177701206,0.00036918533103618
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__KI89A_clade|f__",0.000164082369349413,0.000328164738698827,4.10205923373534e-05,0,4.10205923373534e-05,0.000287144146361473,0.00012306177701206,4.10205923373534e-05,0.00012306177701206,0,0,4.10205923373534e-05,0,0,0,0.00073837066207236,0.000205102961686767,0,0,0.000533267700385594,0.000697350069735007,0.000656329477397654,0,0.000902453031421774,0.000656329477397654,0.00110755599310854,0.00049224710804824,0.000451226515710887,0.000164082369349413,0,8.20411846747067e-05,0.000205102961686767,0,0.000205102961686767,0.000164082369349413,0,0.000164082369349413,0.000287144146361473,0.000656329477397654,0.00012306177701206,0.000451226515710887,0.000328164738698827,0.000410205923373534,0.000205102961686767,8.20411846747067e-05,0,0,0.00012306177701206,0.000410205923373534,0.000943473623759127,8.20411846747067e-05,0.000574288292722947,0.00049224710804824,8.20411846747067e-05
"k__Bacteria|p__Chloroflexi|c__Ktedonobacteria|o__Ktedonobacterales|f__JG30-KF-AS9",0.000410205923373534,0.000656329477397654,0.00024612355402412,0.000410205923373534,0.000451226515710887,8.20411846747067e-05,0.00049224710804824,0.000656329477397654,0.000205102961686767,8.20411846747067e-05,0,0,0,0.00049224710804824,0,4.10205923373534e-05,0,0,0,0,0,0,0,0,0,0,4.10205923373534e-05,0.00036918533103618,0.00049224710804824,0,0.000943473623759127,0.000574288292722947,0.000574288292722947,0.000328164738698827,0.00049224710804824,0.000574288292722947,0.000287144146361473,0.000451226515710887,0.00012306177701206,0.00049224710804824,0.000902453031421774,0.000410205923373534,0.00049224710804824,0.000697350069735007,0.000451226515710887,0,0,0,4.10205923373534e-05,4.10205923373534e-05,0,8.20411846747067e-05,0,0
"k__Bacteria|p__Acidobacteria|c__Subgroup_18|o__|f__",0.00012306177701206,0.000205102961686767,0.000656329477397654,0.000410205923373534,0.000287144146361473,0.000451226515710887,0.000574288292722947,0.000205102961686767,0.00024612355402412,0,0,0,0.00012306177701206,4.10205923373534e-05,0,0,0,0,0,0,0,0,8.20411846747067e-05,0,0,0,0,0.000656329477397654,0.000328164738698827,0,0.000656329477397654,0.00073837066207236,0.000451226515710887,0.000574288292722947,0.000328164738698827,0.000205102961686767,0.00024612355402412,0.000656329477397654,0.000533267700385594,0.000902453031421774,0.000574288292722947,0.000410205923373534,0.000820411846747067,0.000533267700385594,0.000164082369349413,0,0,0,0,0,0,0.000164082369349413,4.10205923373534e-05,0.000410205923373534
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__PeM15|f__",0.000410205923373534,0.00036918533103618,0.000164082369349413,0.000287144146361473,0.00049224710804824,0.00012306177701206,0.000533267700385594,0.000410205923373534,0.000287144146361473,4.10205923373534e-05,0,8.20411846747067e-05,0.00024612355402412,0.00012306177701206,4.10205923373534e-05,0,4.10205923373534e-05,0.000164082369349413,8.20411846747067e-05,8.20411846747067e-05,0,0,0,4.10205923373534e-05,8.20411846747067e-05,0.000164082369349413,0,0.000574288292722947,8.20411846747067e-05,0,0.000779391254409714,0.00024612355402412,0.000205102961686767,0.000205102961686767,0.000533267700385594,0.00098449421609648,0.000287144146361473,0.000574288292722947,0.000205102961686767,0.000328164738698827,0.000410205923373534,0.000410205923373534,0.00036918533103618,0.00110755599310854,0.000328164738698827,0,0,0.00012306177701206,0.00024612355402412,0,0,0.000164082369349413,0,0.00012306177701206
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Azospirillales|f__Inquilinaceae",8.20411846747067e-05,0.00086143243908442,0.000328164738698827,0.000328164738698827,0.000451226515710887,0.00049224710804824,0.000164082369349413,0.00024612355402412,8.20411846747067e-05,4.10205923373534e-05,0,0,8.20411846747067e-05,0,0,8.20411846747067e-05,0,0,0.00012306177701206,8.20411846747067e-05,0,0,0,0,0.000205102961686767,4.10205923373534e-05,4.10205923373534e-05,0.000205102961686767,0.00036918533103618,0,0.00012306177701206,0.000328164738698827,0.00086143243908442,0.000164082369349413,0.000410205923373534,0.00024612355402412,0,0.000451226515710887,0.000328164738698827,0.00024612355402412,0.00036918533103618,0.00036918533103618,0.000164082369349413,0.000205102961686767,0.00012306177701206,0,0.00073837066207236,4.10205923373534e-05,0.000451226515710887,4.10205923373534e-05,0,0.000328164738698827,0.00188694724751825,0.00036918533103618
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__|f__",0.000205102961686767,8.20411846747067e-05,0,4.10205923373534e-05,0,4.10205923373534e-05,0.00012306177701206,0.000164082369349413,0,4.10205923373534e-05,0.00024612355402412,0.000328164738698827,0,0,0,0.000820411846747067,0.000164082369349413,0.000902453031421774,0.000574288292722947,0,0.000328164738698827,0.000820411846747067,0.000410205923373534,0.00012306177701206,0.00106653540077119,0.00049224710804824,0.000779391254409714,4.10205923373534e-05,0,0,0,0,0,0,0,0,0.00012306177701206,0.000164082369349413,8.20411846747067e-05,0,4.10205923373534e-05,0,0.00024612355402412,0,8.20411846747067e-05,0,0,0.000205102961686767,0.000943473623759127,4.10205923373534e-05,0.000451226515710887,0.000656329477397654,0.000574288292722947,0.000779391254409714
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Bogoriellaceae",0,0,0,8.20411846747067e-05,0,0.00012306177701206,4.10205923373534e-05,0,0.000164082369349413,0,0.00012306177701206,4.10205923373534e-05,8.20411846747067e-05,0.000451226515710887,0,0.000205102961686767,0,8.20411846747067e-05,0,4.10205923373534e-05,0.00012306177701206,0,0.000328164738698827,0.000164082369349413,0.00024612355402412,0.0006153088850603,8.20411846747067e-05,0.000164082369349413,0.00012306177701206,0.00299450324062679,0.00024612355402412,0,4.10205923373534e-05,0.000205102961686767,4.10205923373534e-05,8.20411846747067e-05,0.00036918533103618,4.10205923373534e-05,0.00012306177701206,0.000451226515710887,4.10205923373534e-05,0,0,4.10205923373534e-05,0.00012306177701206,0,0.00049224710804824,4.10205923373534e-05,0.000574288292722947,0.00036918533103618,0.000328164738698827,0.000205102961686767,0.00024612355402412,0.00180490606284355
"k__Bacteria|p__Rokubacteria|c__NC10|o__Rokubacteriales|f__bacterium_WX65",0.00073837066207236,0.00024612355402412,0.00036918533103618,0.000533267700385594,0.00012306177701206,0.000779391254409714,0.000574288292722947,0.000574288292722947,0.000410205923373534,4.10205923373534e-05,0,0,0,0,0,8.20411846747067e-05,0.000451226515710887,4.10205923373534e-05,0,0,8.20411846747067e-05,0.00012306177701206,0,0,0.000164082369349413,0.00012306177701206,0,0.000287144146361473,0.000205102961686767,0,0.000328164738698827,0.00024612355402412,0.000779391254409714,8.20411846747067e-05,0.00024612355402412,0.00012306177701206,0.00036918533103618,0.000287144146361473,0.00024612355402412,0.0006153088850603,0.000533267700385594,0.00012306177701206,0.0006153088850603,0.00012306177701206,0.000328164738698827,4.10205923373534e-05,0,4.10205923373534e-05,0.000164082369349413,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,0.000287144146361473,0.00012306177701206
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Coxiellales|f__Coxiellaceae",0,0,0,0,0,0,0,0,0,0,8.20411846747067e-05,0.000164082369349413,0,0,0,0.000820411846747067,0.00012306177701206,0.00012306177701206,0.000656329477397654,0.00114857658544589,0.00110755599310854,0.000779391254409714,0.000943473623759127,0.000820411846747067,8.20411846747067e-05,0.00098449421609648,0.000820411846747067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.10205923373534e-05,0.000328164738698827,0.000205102961686767,0.000451226515710887,0.00036918533103618,0.0012306177701206,0.00012306177701206
"k__Bacteria|p__Planctomycetes|c__Planctomycetacia|o__|f__",0.000451226515710887,0.000533267700385594,0.000205102961686767,0.000410205923373534,0.00036918533103618,0.00024612355402412,8.20411846747067e-05,0.0006153088850603,0.00024612355402412,0,0,0,0,0,0,0,0,0,0,0,0,0.00012306177701206,0,0,0,0,0,4.10205923373534e-05,0.000451226515710887,0,4.10205923373534e-05,0.000410205923373534,0.00024612355402412,0.000574288292722947,0.0006153088850603,0.00024612355402412,0.000697350069735007,0.00102551480843383,0.000943473623759127,0.000287144146361473,0.0006153088850603,0.000164082369349413,0.00024612355402412,0.000902453031421774,0.00036918533103618,0,0,0,0,0.00012306177701206,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,0
"k__Bacteria|p__Actinobacteria|c__Rubrobacteria|o__Rubrobacterales|f__Rubrobacteriaceae",0,0,0,0,0,0,0,0,4.10205923373534e-05,0,0.0006153088850603,0.000533267700385594,0,0,0,0,0,0.000205102961686767,0.000451226515710887,0.000574288292722947,0.000328164738698827,0.000943473623759127,0.000451226515710887,0.00110755599310854,0.000656329477397654,0.000410205923373534,0.000410205923373534,0,0,0,0,0,0,0,0,0,0,4.10205923373534e-05,0,0,4.10205923373534e-05,0,0,0,0,0,0,8.20411846747067e-05,0.000697350069735007,0.000656329477397654,0.0012306177701206,0.000779391254409714,0.0006153088850603,0.00036918533103618
"k__Bacteria|p__Armatimonadetes|c__|o__|f__",0.000574288292722947,0.00036918533103618,0.000287144146361473,0.00024612355402412,0.000779391254409714,0.000410205923373534,0.00012306177701206,0.00024612355402412,8.20411846747067e-05,0,0,4.10205923373534e-05,0,0,0,0,0.00012306177701206,0,0.000164082369349413,0,0,0.000205102961686767,0.000205102961686767,0.000205102961686767,0,0.000205102961686767,8.20411846747067e-05,0.000205102961686767,0.000164082369349413,0,0.00024612355402412,0.000287144146361473,0.000205102961686767,0.000287144146361473,0.000328164738698827,0.000574288292722947,0.000451226515710887,0.00012306177701206,0.000164082369349413,0.000574288292722947,0.000779391254409714,0.0006153088850603,0.000656329477397654,0.000205102961686767,0.000164082369349413,0,0,0.00012306177701206,0,0.00012306177701206,0,0.000164082369349413,0.000287144146361473,8.20411846747067e-05
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae",0,0.000205102961686767,8.20411846747067e-05,8.20411846747067e-05,0.000287144146361473,0.00036918533103618,8.20411846747067e-05,0.000164082369349413,8.20411846747067e-05,0,0.000164082369349413,0.00036918533103618,4.10205923373534e-05,8.20411846747067e-05,0,0.000287144146361473,8.20411846747067e-05,0.000287144146361473,0.000410205923373534,0,0,8.20411846747067e-05,8.20411846747067e-05,0.000328164738698827,0.000697350069735007,0.00036918533103618,0.000205102961686767,0.000205102961686767,8.20411846747067e-05,0,0.000574288292722947,0.000287144146361473,0.000164082369349413,0.00012306177701206,0.000164082369349413,0.000410205923373534,0,8.20411846747067e-05,0.00012306177701206,0.000287144146361473,4.10205923373534e-05,0,0,0.000164082369349413,0.00012306177701206,0,0,0.00012306177701206,0.000205102961686767,0,0.000779391254409714,0.00086143243908442,0.00073837066207236,0.0006153088850603
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Glycomycetales|f__Glycomycetaceae",8.20411846747067e-05,4.10205923373534e-05,0,8.20411846747067e-05,0.000164082369349413,0.00012306177701206,0.000410205923373534,0.000164082369349413,4.10205923373534e-05,0,4.10205923373534e-05,4.10205923373534e-05,0.000328164738698827,0.000533267700385594,0.000328164738698827,8.20411846747067e-05,8.20411846747067e-05,0,0,0,8.20411846747067e-05,0,0,8.20411846747067e-05,0.00012306177701206,0,8.20411846747067e-05,0.000205102961686767,4.10205923373534e-05,0,0.00012306177701206,0.000164082369349413,0.000328164738698827,8.20411846747067e-05,0.00024612355402412,0.00036918533103618,0,0.00012306177701206,0.00024612355402412,0.000164082369349413,4.10205923373534e-05,0.00036918533103618,0.000164082369349413,0.000205102961686767,0,0.00328164738698827,0.000902453031421774,8.20411846747067e-05,0,0,8.20411846747067e-05,0.000287144146361473,8.20411846747067e-05,8.20411846747067e-05
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Archangiaceae",0.00036918533103618,0.000697350069735007,0.000164082369349413,0.000328164738698827,0.00024612355402412,0.000164082369349413,4.10205923373534e-05,0.000164082369349413,0.000205102961686767,0.00012306177701206,8.20411846747067e-05,8.20411846747067e-05,0.00012306177701206,0.000164082369349413,0,0,0,0,4.10205923373534e-05,4.10205923373534e-05,0,0,0.000451226515710887,8.20411846747067e-05,0.00024612355402412,0,0,0.000287144146361473,8.20411846747067e-05,0,0.00012306177701206,0.000328164738698827,4.10205923373534e-05,0.00012306177701206,0.000287144146361473,0.00036918533103618,0.000205102961686767,0.000287144146361473,0.00012306177701206,0.000328164738698827,0.000656329477397654,8.20411846747067e-05,0.000205102961686767,0.000287144146361473,0.00049224710804824,0.000656329477397654,0.00024612355402412,0,8.20411846747067e-05,0.00036918533103618,0.000410205923373534,0.000205102961686767,0.00012306177701206,0.000164082369349413
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Chitinophagales|f__37-13",0.00012306177701206,0,0,4.10205923373534e-05,8.20411846747067e-05,4.10205923373534e-05,0,0,0,0,0.000410205923373534,0,0,0,0,0.00110755599310854,0.000410205923373534,0.000410205923373534,0.00012306177701206,0.000205102961686767,4.10205923373534e-05,0.00086143243908442,0.000697350069735007,0.000410205923373534,0.000287144146361473,0.00073837066207236,0.00024612355402412,4.10205923373534e-05,0.000205102961686767,0,0.00012306177701206,0,8.20411846747067e-05,0,0,0.00024612355402412,0,0.000328164738698827,8.20411846747067e-05,0,0,0.000164082369349413,0.000164082369349413,0,4.10205923373534e-05,0,0,4.10205923373534e-05,0.000533267700385594,0.00036918533103618,0.00073837066207236,0.000287144146361473,0.000287144146361473,0.00024612355402412
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Sphingobacteriales|f__env.OPS_17",0.000287144146361473,0.00024612355402412,0.000328164738698827,4.10205923373534e-05,0.000328164738698827,0.000328164738698827,0.000287144146361473,8.20411846747067e-05,0.000205102961686767,0,0,0,0,0,0,0.000205102961686767,0,0,0,0,8.20411846747067e-05,0.00012306177701206,0.0006153088850603,4.10205923373534e-05,0,0,0,0.000287144146361473,0.000328164738698827,0,0.000410205923373534,0.000164082369349413,0.000287144146361473,0.000328164738698827,0.000451226515710887,0.000451226515710887,0.000697350069735007,4.10205923373534e-05,8.20411846747067e-05,0.000697350069735007,0.000574288292722947,0.000164082369349413,0.000902453031421774,0.000287144146361473,0.0006153088850603,0,0,0,8.20411846747067e-05,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae",8.20411846747067e-05,0.000205102961686767,0.000164082369349413,0.000205102961686767,0.000410205923373534,0.000451226515710887,0.000451226515710887,0.000164082369349413,0.000287144146361473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024612355402412,0.000451226515710887,0,0.000451226515710887,0.000205102961686767,0,0.00049224710804824,0.000328164738698827,0.00073837066207236,0.00024612355402412,0.00049224710804824,0.000533267700385594,0.00036918533103618,0.00012306177701206,0.00024612355402412,0.00036918533103618,0.000451226515710887,0.00036918533103618,0.000779391254409714,0.000328164738698827,0.000328164738698827,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__KD3-10",4.10205923373534e-05,0.000287144146361473,0,0.00012306177701206,4.10205923373534e-05,0,8.20411846747067e-05,0.00012306177701206,0.000164082369349413,0,0.00012306177701206,8.20411846747067e-05,0,0,0,0.000574288292722947,0,0.00159980310115678,0.00012306177701206,0.00024612355402412,0.000164082369349413,0.0006153088850603,0.00024612355402412,0.000410205923373534,0.000574288292722947,0.000533267700385594,0.00049224710804824,0,0,4.10205923373534e-05,8.20411846747067e-05,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,0,0,0,0,0.000164082369349413,4.10205923373534e-05,0.000287144146361473,8.20411846747067e-05,8.20411846747067e-05,0.00024612355402412,0,0,0,4.10205923373534e-05,0,0.000574288292722947,0.0006153088850603,0.000164082369349413,0.00036918533103618,0.000287144146361473
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Kaistiaceae",0.000410205923373534,0.000328164738698827,0.000164082369349413,0.000205102961686767,0.00049224710804824,0.000574288292722947,0.000164082369349413,0.00024612355402412,0.000410205923373534,0,0,0,0,0,0,0,0,0,0,0,0,4.10205923373534e-05,0,0,0,0,0,0.000328164738698827,0.000574288292722947,0,0.00012306177701206,0.000451226515710887,0.000451226515710887,0.00036918533103618,0.000287144146361473,0.00024612355402412,0.000287144146361473,0.00036918533103618,0.000779391254409714,0.000533267700385594,0.00036918533103618,0.000205102961686767,0.00036918533103618,0.000164082369349413,0.00073837066207236,0,0,0,0,0,0,8.20411846747067e-05,0,0
"k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Thermales|f__Thermaceae",0,0,0,0,0.000205102961686767,0,0,0,0,0,0,0,0,0,0,0,0.000205102961686767,0,0,0,0,0,0,0,0.000287144146361473,0.000205102961686767,0.00036918533103618,4.10205923373534e-05,0,0,8.20411846747067e-05,0,0,0,0,0.00012306177701206,0,0,0.000943473623759127,8.20411846747067e-05,0,8.20411846747067e-05,0.00098449421609648,0.000164082369349413,0.00012306177701206,0,0,0,0.00196898843219296,0.00217409139387973,0.00131265895479531,0,0,4.10205923373534e-05
"k__Bacteria|p__Actinobacteria|c__Nitriliruptoria|o__Euzebyales|f__Euzebyaceae",0,0,0,0,0,0,0,0,0,0,0.000410205923373534,8.20411846747067e-05,0,0.00012306177701206,0,0.00086143243908442,0.000164082369349413,0.000574288292722947,0.00012306177701206,0.000779391254409714,0.00024612355402412,0.000533267700385594,0.000656329477397654,0.000533267700385594,0.000328164738698827,0.00024612355402412,0.000779391254409714,0,0,0,0,0,0,0,0,0,0,0,0,4.10205923373534e-05,0,0,0,0,0,0,0,0,0.00024612355402412,0.000943473623759127,0.000205102961686767,0.00036918533103618,0.000779391254409714,0
"k__Bacteria|p__Chloroflexi|c__Anaerolineae|o__Caldilineales|f__Caldilineaceae",0.000205102961686767,8.20411846747067e-05,0.000205102961686767,0.000164082369349413,0.000328164738698827,0,0,0,4.10205923373534e-05,0,0,4.10205923373534e-05,0,8.20411846747067e-05,0,0.000328164738698827,0,0.000656329477397654,0.00024612355402412,0,0.000533267700385594,0.00049224710804824,0,0,0,0.00024612355402412,0.00114857658544589,8.20411846747067e-05,0.000328164738698827,0,0,4.10205923373534e-05,0.000205102961686767,0,4.10205923373534e-05,0.00012306177701206,4.10205923373534e-05,0.00024612355402412,0.000164082369349413,0,4.10205923373534e-05,0,8.20411846747067e-05,0.000205102961686767,8.20411846747067e-05,0,0,4.10205923373534e-05,0.000779391254409714,0.00073837066207236,0.00024612355402412,0,0.000451226515710887,0.000287144146361473
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__MBNT15|f__",0.000164082369349413,0.000328164738698827,8.20411846747067e-05,0.00024612355402412,8.20411846747067e-05,0.000697350069735007,0.00024612355402412,4.10205923373534e-05,0.00024612355402412,0,0,0.000164082369349413,0,4.10205923373534e-05,0,0,0.00012306177701206,0,0.000205102961686767,0,0,4.10205923373534e-05,0,0,0,8.20411846747067e-05,0.00024612355402412,0.00036918533103618,0.000656329477397654,0,0.00036918533103618,0.000287144146361473,0.00024612355402412,0.000574288292722947,0.00024612355402412,8.20411846747067e-05,8.20411846747067e-05,0.000451226515710887,0.000410205923373534,0.000164082369349413,0,0.000287144146361473,0.000451226515710887,4.10205923373534e-05,0.000205102961686767,0,0,0,4.10205923373534e-05,0.000328164738698827,4.10205923373534e-05,0.000287144146361473,8.20411846747067e-05,4.10205923373534e-05
"k__Bacteria|p__Cyanobacteria|c__Sericytochromatia|o__|f__",0.00036918533103618,0.000205102961686767,0.000164082369349413,0,0.000533267700385594,0.00024612355402412,0.000287144146361473,0.000533267700385594,0.000164082369349413,0,0,4.10205923373534e-05,0,8.20411846747067e-05,0,0.00024612355402412,0.000164082369349413,0,0.000164082369349413,0,0.000164082369349413,0.00012306177701206,0.000205102961686767,0.000410205923373534,0,0,0,0.000287144146361473,0.00024612355402412,0,0.00024612355402412,0.000164082369349413,0.00036918533103618,8.20411846747067e-05,0.00036918533103618,0.000205102961686767,0.00012306177701206,0.000287144146361473,0.000164082369349413,0.000164082369349413,0.000451226515710887,0.000164082369349413,0.000164082369349413,0,0.000656329477397654,0,0,0,4.10205923373534e-05,0,0,0.00036918533103618,0,0
"k__Bacteria|p__Halanaerobiaeota|c__Halanaerobiia|o__Halanaerobiales|f__Halanaerobiaceae",0.00049224710804824,8.20411846747067e-05,0.000205102961686767,0.000574288292722947,0.00024612355402412,8.20411846747067e-05,0.00036918533103618,0.000328164738698827,0.00012306177701206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00036918533103618,4.10205923373534e-05,0.000164082369349413,0.000779391254409714,0.000205102961686767,0.000287144146361473,0.000410205923373534,0.00024612355402412,0.000205102961686767,0.000410205923373534,0,0.000697350069735007,0.000451226515710887,0.000451226515710887,0.0006153088850603,0.000287144146361473,0.000205102961686767,4.10205923373534e-05,0,0,0,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Kineosporiales|f__Kineosporiaceae",0,0.00012306177701206,0,4.10205923373534e-05,0,4.10205923373534e-05,4.10205923373534e-05,0.000164082369349413,0,0.000328164738698827,0,4.10205923373534e-05,0.00118959717778325,0.000820411846747067,4.10205923373534e-05,4.10205923373534e-05,0.00012306177701206,4.10205923373534e-05,0.000287144146361473,0,0.000287144146361473,8.20411846747067e-05,8.20411846747067e-05,0.00106653540077119,4.10205923373534e-05,0.000205102961686767,0,0,0,0.00086143243908442,0,4.10205923373534e-05,0,0,0,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,0.00024612355402412,0,0.00012306177701206,0,8.20411846747067e-05,0.00012306177701206,0,0,0.00024612355402412,0,0.000205102961686767,8.20411846747067e-05,0.000533267700385594,4.10205923373534e-05,4.10205923373534e-05,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Chitinophagales|f__",0.000164082369349413,0,0,4.10205923373534e-05,0.00012306177701206,8.20411846747067e-05,0,8.20411846747067e-05,4.10205923373534e-05,0,0,0,0,0,0,4.10205923373534e-05,0,0,0.000656329477397654,0.00024612355402412,0.000410205923373534,0.000287144146361473,0.000902453031421774,0.00098449421609648,0.000205102961686767,0,0,4.10205923373534e-05,0.000287144146361473,0,0,8.20411846747067e-05,0.00024612355402412,0,0.000164082369349413,0,0,8.20411846747067e-05,4.10205923373534e-05,4.10205923373534e-05,0,0.00024612355402412,4.10205923373534e-05,0,0,0,0,0.00012306177701206,0.000943473623759127,0.000205102961686767,0,0.000287144146361473,4.10205923373534e-05,0.000451226515710887
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae",0.00012306177701206,0,0,0.000164082369349413,0.000164082369349413,0,8.20411846747067e-05,8.20411846747067e-05,4.10205923373534e-05,0,0,8.20411846747067e-05,0.000164082369349413,0,0,4.10205923373534e-05,0.000164082369349413,0.000164082369349413,0,0,4.10205923373534e-05,0,0,4.10205923373534e-05,0.00012306177701206,4.10205923373534e-05,0,8.20411846747067e-05,0.00012306177701206,0.00131265895479531,4.10205923373534e-05,0,0.000287144146361473,4.10205923373534e-05,0,0.00012306177701206,0.000451226515710887,0,4.10205923373534e-05,0,8.20411846747067e-05,0,0,4.10205923373534e-05,0.00024612355402412,0.000902453031421774,0.000902453031421774,0,0.00036918533103618,0.000328164738698827,0,0.000205102961686767,0.000205102961686767,0
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__D05-2",0,0,0.000164082369349413,0,0.00012306177701206,0,0,0.00012306177701206,4.10205923373534e-05,0.000205102961686767,4.10205923373534e-05,0.00012306177701206,0,4.10205923373534e-05,0,0,0.000205102961686767,0,0,0.00024612355402412,0,4.10205923373534e-05,0.000287144146361473,0.00012306177701206,0,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,8.20411846747067e-05,0.00143572073180737,0.000205102961686767,4.10205923373534e-05,4.10205923373534e-05,0.000164082369349413,0,0.00012306177701206,0.000164082369349413,4.10205923373534e-05,0.000164082369349413,8.20411846747067e-05,8.20411846747067e-05,0.000205102961686767,0.00012306177701206,8.20411846747067e-05,0.00012306177701206,0.00036918533103618,0.000820411846747067,8.20411846747067e-05,4.10205923373534e-05,0,0.000451226515710887,0.00024612355402412,4.10205923373534e-05,0.000164082369349413
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Promicromonosporaceae",0,0,4.10205923373534e-05,8.20411846747067e-05,0,0.000205102961686767,0,0,0,0.00012306177701206,0,0,0.00024612355402412,4.10205923373534e-05,4.10205923373534e-05,0.000164082369349413,0,0.00012306177701206,8.20411846747067e-05,0,0.000287144146361473,4.10205923373534e-05,8.20411846747067e-05,0,0.00024612355402412,4.10205923373534e-05,0,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,8.20411846747067e-05,0,8.20411846747067e-05,4.10205923373534e-05,0.00012306177701206,4.10205923373534e-05,4.10205923373534e-05,0,0.00012306177701206,4.10205923373534e-05,0,0,0.000164082369349413,8.20411846747067e-05,0.000164082369349413,0.000328164738698827,0.00213307080154237,0,0.000902453031421774,0.000287144146361473,0.000287144146361473,4.10205923373534e-05,0.00012306177701206,0.000164082369349413
