"Taxa","CCCHF2","CCCHF3","CCCHF5","CCCSF1","CCCSF3","CCCSF4","CCMEF1","CCMEF4","CCMEF5","HDCHF2","HDCHF4","HDCHF5","HDCSF1","HDCSF2","HDCSF4","HDMEF2","HDMEF3","HDMEF5","HSPCHF1","HSPCHF2","HSPCHF3","HSPCSF2","HSPCSF3","HSPCSF5","HSPMEF3","HSPMEF4","HSPMEF5","SSBCHF1","SSBCHF3","SSBCHF4","SSBCSF1","SSBCSF3","SSBCSF4","SSBMEF2","SSBMEF4","SSBMEF5","XGCHF1","XGCHF3","XGCHF4","XGCSF1","XGCSF2","XGCSF3","XGMEF1","XGMEF2","XGMEF3","YSCHF1","YSCHF4","YSCHF5","YSCSF1","YSCSF3","YSCSF5","YSMEF1","YSMEF3","YSMEF4"
"k__Bacteria|p__Armatimonadetes|c__Chthonomonadetes|o__Chthonomonadales|f__|g__",4.10205923373534e-05,0.000164082369349413,0.000328164738698827,0.00036918533103618,0.000164082369349413,0.000410205923373534,0.000164082369349413,0.00024612355402412,0.00024612355402412,0,0.000164082369349413,0.00024612355402412,8.20411846747067e-05,0,0,0.000656329477397654,4.10205923373534e-05,0.00073837066207236,0.000533267700385594,0.00086143243908442,0.000533267700385594,0.000943473623759127,0.000697350069735007,0.000287144146361473,0.000902453031421774,0.000697350069735007,0.000943473623759127,0.00049224710804824,0.000205102961686767,0,0.00049224710804824,0.00024612355402412,0.000164082369349413,0.00024612355402412,0.00049224710804824,0.000574288292722947,0.000410205923373534,0.0006153088850603,0.000410205923373534,0.00012306177701206,0.000328164738698827,0.000205102961686767,4.10205923373534e-05,0.000410205923373534,0.000328164738698827,0,0,0.000205102961686767,0.00036918533103618,0.000410205923373534,0.000205102961686767,0.00098449421609648,0.00036918533103618,0.00110755599310854
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea",0.0006153088850603,0.000697350069735007,0.0006153088850603,0.00106653540077119,0.0006153088850603,0.00073837066207236,0.000779391254409714,0.000779391254409714,0.00024612355402412,8.20411846747067e-05,4.10205923373534e-05,0,8.20411846747067e-05,0,0,0,8.20411846747067e-05,4.10205923373534e-05,0,0,0,8.20411846747067e-05,4.10205923373534e-05,0,0,8.20411846747067e-05,0,0.00127163836245795,0.000697350069735007,0.000287144146361473,0.00114857658544589,0.000410205923373534,0.000779391254409714,0.000902453031421774,0.000656329477397654,0.000779391254409714,0.000943473623759127,0.000656329477397654,0.000697350069735007,0.000533267700385594,0.000451226515710887,0.000410205923373534,0.000574288292722947,0.0006153088850603,0.00049224710804824,0,0.000205102961686767,4.10205923373534e-05,0,0,0,0.000205102961686767,0,0.00024612355402412
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Betaproteobacteriales|f__Rhodocyclaceae|g__Azoarcus",0.00073837066207236,0.000451226515710887,0.00036918533103618,0.000902453031421774,0.000205102961686767,0.000697350069735007,0.000328164738698827,0.000451226515710887,0.000205102961686767,8.20411846747067e-05,0.000164082369349413,0.00012306177701206,4.10205923373534e-05,0.000164082369349413,0,0,0.000205102961686767,0.000205102961686767,0.000164082369349413,0.000164082369349413,0.00012306177701206,0,0.00024612355402412,4.10205923373534e-05,8.20411846747067e-05,4.10205923373534e-05,0.000287144146361473,0.000697350069735007,0.00012306177701206,0.00201000902453031,0.00086143243908442,0.000451226515710887,0.000533267700385594,0.00098449421609648,0.000205102961686767,0.000451226515710887,0.000533267700385594,0.000820411846747067,0.000287144146361473,0.000574288292722947,0.000328164738698827,0.0006153088850603,0.00106653540077119,0.000533267700385594,0.000287144146361473,0.00049224710804824,0,0,0.00024612355402412,0.00036918533103618,8.20411846747067e-05,8.20411846747067e-05,4.10205923373534e-05,0
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodovibrionales|f__Kiloniellaceae|g__Pelagibius",4.10205923373534e-05,4.10205923373534e-05,0,0.000164082369349413,4.10205923373534e-05,4.10205923373534e-05,0,8.20411846747067e-05,8.20411846747067e-05,4.10205923373534e-05,4.10205923373534e-05,0.00024612355402412,0.000205102961686767,0.00012306177701206,0.00012306177701206,0.00164082369349413,0.000451226515710887,0.000574288292722947,0.00106653540077119,0.000287144146361473,0.000328164738698827,0.00131265895479531,0.000164082369349413,0.00102551480843383,0.000779391254409714,0.000902453031421774,0.00102551480843383,0,0,0.00049224710804824,0.00012306177701206,0,8.20411846747067e-05,0,0,4.10205923373534e-05,0,0,8.20411846747067e-05,4.10205923373534e-05,8.20411846747067e-05,4.10205923373534e-05,0.00012306177701206,8.20411846747067e-05,8.20411846747067e-05,4.10205923373534e-05,0,0.000328164738698827,0.00086143243908442,0.000697350069735007,0.00213307080154237,0.00159980310115678,0.000533267700385594,0.000779391254409714
"k__Bacteria|p__Chloroflexi|c__TK10|o__bacterium_Ellin6543|f__|g__",0.000779391254409714,0.000410205923373534,0.000451226515710887,0.000574288292722947,0.000779391254409714,0.000779391254409714,0.000902453031421774,0.0006153088850603,0.00012306177701206,0,0,0.00012306177701206,4.10205923373534e-05,0,0,4.10205923373534e-05,0,0,0,0,0,0.00012306177701206,0.000410205923373534,0,4.10205923373534e-05,0.00036918533103618,8.20411846747067e-05,0.00049224710804824,0.000287144146361473,0.000328164738698827,0.000656329477397654,0.000574288292722947,0.000574288292722947,0.0006153088850603,0.00139470013947001,0.000533267700385594,0.000697350069735007,0.000533267700385594,0.00147674132414472,0.000328164738698827,0.000533267700385594,0.000533267700385594,0.000328164738698827,0.000328164738698827,0.0006153088850603,0,0,4.10205923373534e-05,0.000205102961686767,0.000205102961686767,0.000205102961686767,0.000205102961686767,0.00012306177701206,0.00036918533103618
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__Polyangiaceae|g__Sorangium",0.00012306177701206,0.00098449421609648,0.000410205923373534,0.00012306177701206,0.00135367954713266,0.000287144146361473,0.000451226515710887,0.000697350069735007,0.000574288292722947,0,0,0,0,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,0,0,0,8.20411846747067e-05,0,0,0.00024612355402412,0,0,0,0,0.000820411846747067,0.00073837066207236,0,0.000574288292722947,0.00110755599310854,0.00049224710804824,0.000779391254409714,0.000451226515710887,0.0006153088850603,0.000656329477397654,0.00118959717778325,0.00049224710804824,0.00114857658544589,0.00102551480843383,0.0006153088850603,0.000574288292722947,0.00102551480843383,0.000820411846747067,0,0,0,0,0,0,0.00012306177701206,0,0
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Pedobacter",4.10205923373534e-05,8.20411846747067e-05,0,0.000164082369349413,0.000164082369349413,8.20411846747067e-05,4.10205923373534e-05,4.10205923373534e-05,0,8.20411846747067e-05,0,8.20411846747067e-05,0.000287144146361473,0.000328164738698827,4.10205923373534e-05,0.00012306177701206,0.00012306177701206,0,0,0.000205102961686767,0.00012306177701206,0,0.00024612355402412,4.10205923373534e-05,0.00036918533103618,0.00024612355402412,0.000205102961686767,0.00012306177701206,4.10205923373534e-05,0.00110755599310854,4.10205923373534e-05,0.000164082369349413,8.20411846747067e-05,4.10205923373534e-05,8.20411846747067e-05,0,0.00012306177701206,0.00012306177701206,4.10205923373534e-05,0.00024612355402412,0.000697350069735007,0.000451226515710887,0,0,4.10205923373534e-05,4.10205923373534e-05,0.00012306177701206,0.000205102961686767,0.000205102961686767,0,0.00012306177701206,0.00024612355402412,0.0110755599310854,8.20411846747067e-05
"k__Bacteria|p__Acidobacteria|c__Acidobacteriia|o__Acidobacteriales|f__Acidobacteriaceae_Subgroup_1|g__Acidipila",0.000164082369349413,0.000533267700385594,0.000656329477397654,0.00106653540077119,0.00159980310115678,0.00147674132414472,0.000902453031421774,0.000328164738698827,0.000451226515710887,0,4.10205923373534e-05,8.20411846747067e-05,0,0,0,0,0,0,0,0,0,0,0,0.000287144146361473,0,0,0,0.00102551480843383,0.00073837066207236,0,0.00106653540077119,0.000533267700385594,0.000410205923373534,0.00102551480843383,0.00073837066207236,0.00024612355402412,0.000287144146361473,0.00102551480843383,0.000287144146361473,0.000410205923373534,0.00073837066207236,0.00086143243908442,0.000779391254409714,0.000410205923373534,0.00024612355402412,0,0,0,4.10205923373534e-05,0,8.20411846747067e-05,4.10205923373534e-05,0,0
"k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharimonadaceae|g__Candidatus_Saccharimonas",0.000287144146361473,4.10205923373534e-05,0.00024612355402412,0.000328164738698827,0.000410205923373534,0.000451226515710887,0.00098449421609648,0.000451226515710887,0.000410205923373534,0.00012306177701206,0,0,0.00127163836245795,0.000287144146361473,8.20411846747067e-05,0.00049224710804824,0.000164082369349413,0.00143572073180737,8.20411846747067e-05,4.10205923373534e-05,0.000451226515710887,0.000205102961686767,0.000820411846747067,0.000574288292722947,0,0,4.10205923373534e-05,0.000328164738698827,0.000410205923373534,0,0.00073837066207236,0.000410205923373534,8.20411846747067e-05,0.00024612355402412,0.000287144146361473,0.00036918533103618,0.000328164738698827,0.000164082369349413,0.000328164738698827,0.000533267700385594,0.000164082369349413,0.00012306177701206,0.00012306177701206,0.00049224710804824,0.000328164738698827,0.00168184428583149,0,0,0.00073837066207236,0.000164082369349413,0.000451226515710887,0.00012306177701206,0,0.000164082369349413
"k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Pedosphaerales|f__Pedosphaeraceae|g__ADurb.Bin063-1",0.000533267700385594,0.00049224710804824,0.000164082369349413,4.10205923373534e-05,0.000697350069735007,0.00036918533103618,4.10205923373534e-05,0.000205102961686767,0.00012306177701206,0,0,0.000164082369349413,0,0.000205102961686767,0.00012306177701206,0.000697350069735007,0.00024612355402412,0.000574288292722947,0.00139470013947001,0.000328164738698827,0.0006153088850603,0.000943473623759127,0.000820411846747067,0.000410205923373534,8.20411846747067e-05,0.00024612355402412,0.000943473623759127,0.00049224710804824,4.10205923373534e-05,0,0.000328164738698827,4.10205923373534e-05,0.000574288292722947,0.00036918533103618,0.00036918533103618,0.000574288292722947,0.000287144146361473,0.00024612355402412,0.000205102961686767,0.00036918533103618,0.00024612355402412,0.000328164738698827,4.10205923373534e-05,0.000410205923373534,0.000328164738698827,0,0,0.000205102961686767,0.000451226515710887,0.000574288292722947,0.000328164738698827,0.00073837066207236,0.00036918533103618,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Pseudonocardiales|f__Pseudonocardiaceae|g__Pseudonocardia",0.000205102961686767,0.00049224710804824,0.00036918533103618,0.00036918533103618,8.20411846747067e-05,0.000574288292722947,0.000164082369349413,0.000205102961686767,0.000287144146361473,0.00012306177701206,0,0.00012306177701206,8.20411846747067e-05,0.000164082369349413,0,0.000287144146361473,8.20411846747067e-05,0,0.000205102961686767,0.00049224710804824,0.000451226515710887,0.00012306177701206,0.000902453031421774,0.000287144146361473,0.00036918533103618,0.00049224710804824,8.20411846747067e-05,0.00036918533103618,0.000205102961686767,8.20411846747067e-05,0.00012306177701206,0.000287144146361473,4.10205923373534e-05,0.000410205923373534,0.00036918533103618,0.000328164738698827,0.000328164738698827,0.00036918533103618,0.000164082369349413,0.00012306177701206,0.000410205923373534,0.000287144146361473,0.00049224710804824,0.000164082369349413,0.000410205923373534,0.00196898843219296,0.000287144146361473,0.000287144146361473,0.000656329477397654,0.000287144146361473,4.10205923373534e-05,0.000574288292722947,0.00114857658544589,0.000902453031421774
"k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotellaceae_UCG-001",8.20411846747067e-05,0.00036918533103618,0.000287144146361473,0.00073837066207236,0.000410205923373534,0.000533267700385594,0.00086143243908442,0.000328164738698827,8.20411846747067e-05,0.00012306177701206,0.00012306177701206,0,0.000205102961686767,0.000164082369349413,0.000164082369349413,4.10205923373534e-05,0.000164082369349413,8.20411846747067e-05,0,0,0,4.10205923373534e-05,0,0.000287144146361473,0.0006153088850603,0.000328164738698827,0.000164082369349413,0.000410205923373534,0.0006153088850603,0.00205102961686767,0.0006153088850603,0.000410205923373534,0.000533267700385594,0.00049224710804824,0.000656329477397654,0.00036918533103618,0.000533267700385594,0.000287144146361473,0.000164082369349413,0.00049224710804824,0.000451226515710887,0.000697350069735007,0.000533267700385594,0.000328164738698827,0.000164082369349413,8.20411846747067e-05,0.00012306177701206,0.00012306177701206,0.0006153088850603,0.000164082369349413,8.20411846747067e-05,0.00024612355402412,0.0006153088850603,8.20411846747067e-05
"k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium",0.000287144146361473,0,4.10205923373534e-05,0.0006153088850603,8.20411846747067e-05,4.10205923373534e-05,0.000205102961686767,0.00012306177701206,0.00012306177701206,4.10205923373534e-05,0,8.20411846747067e-05,0.00102551480843383,4.10205923373534e-05,0.000574288292722947,0.000287144146361473,8.20411846747067e-05,0,0,0.00036918533103618,0.00102551480843383,0.00024612355402412,0.000779391254409714,0,0.00024612355402412,0,0.000697350069735007,8.20411846747067e-05,8.20411846747067e-05,0.00086143243908442,0.00036918533103618,0.00036918533103618,8.20411846747067e-05,0.00036918533103618,4.10205923373534e-05,0.000164082369349413,0.000205102961686767,0.000328164738698827,8.20411846747067e-05,0.000287144146361473,4.10205923373534e-05,0.000205102961686767,8.20411846747067e-05,0.000164082369349413,0.000328164738698827,0.00274837968660267,0.00114857658544589,8.20411846747067e-05,0.000697350069735007,0.00012306177701206,0,0.00127163836245795,0.000574288292722947,0.00024612355402412
"k__Bacteria|p__Patescibacteria|c__Saccharimonadia|o__Saccharimonadales|f__Saccharum_hybrid_cultivar|g__",0.000574288292722947,0.000451226515710887,0.000410205923373534,0.000902453031421774,0.000410205923373534,0.00049224710804824,0.000574288292722947,0.000574288292722947,0.000820411846747067,0,4.10205923373534e-05,0,0,0,0,0,4.10205923373534e-05,0,0.000287144146361473,0,0,0.000164082369349413,0,0,0,4.10205923373534e-05,0,0.00106653540077119,0.000697350069735007,0,0.000533267700385594,0.000820411846747067,0.000697350069735007,0.00102551480843383,0.000328164738698827,0.00049224710804824,0.00110755599310854,0.000820411846747067,0.000574288292722947,0.000697350069735007,0.000943473623759127,0.00036918533103618,0.000697350069735007,0.000410205923373534,0.000287144146361473,0,0,0,0,0.00012306177701206,0.000164082369349413,0.00024612355402412,0,0.000164082369349413
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Betaproteobacteriales|f__Burkholderiaceae|g__Parasutterella",0.00036918533103618,0.000779391254409714,0.000533267700385594,0.000410205923373534,0.000451226515710887,0.000410205923373534,0.000410205923373534,8.20411846747067e-05,0.00049224710804824,0,8.20411846747067e-05,0,0,0,0,8.20411846747067e-05,4.10205923373534e-05,0.00147674132414472,0,8.20411846747067e-05,0,0,0,0,8.20411846747067e-05,0,0,0.000533267700385594,0.00024612355402412,0.000656329477397654,0.000697350069735007,0.000410205923373534,0.000164082369349413,0.000574288292722947,0.000820411846747067,0.00086143243908442,0.000902453031421774,0.000697350069735007,0.000451226515710887,0.00135367954713266,0.000656329477397654,0.00036918533103618,0.00073837066207236,0.000697350069735007,0.000697350069735007,0.000164082369349413,0,0,0,0,0,0,0.00012306177701206,0.00012306177701206
"k__Bacteria|p__Chloroflexi|c__Chloroflexia|o__Thermomicrobiales|f__Thermomicrobiaceae|g__Nitrolancea",0,0,0,0,0,0.000164082369349413,0,0,0,0,0.00024612355402412,0,0,0,0,0.000410205923373534,0,0.000164082369349413,0.00217409139387973,0.00143572073180737,0.00135367954713266,0.00143572073180737,0.000820411846747067,0.0018459266551809,0.00106653540077119,0.000820411846747067,0.000779391254409714,0,0,0,0,0.00012306177701206,0.000164082369349413,8.20411846747067e-05,0,0,0,0,0,0,0,0,0,4.10205923373534e-05,0,0,0,0.000287144146361473,0.00205102961686767,0.00024612355402412,0.000164082369349413,0.00073837066207236,0.00036918533103618,0.00036918533103618
"k__Bacteria|p__Planctomycetes|c__Phycisphaerae|o__Phycisphaerales|f__Phycisphaeraceae|g__SM1A02",0,0,0,0,0,0,0,0,0,0,0,0.00012306177701206,0,0,0,0.00118959717778325,0,0.00086143243908442,0.00110755599310854,0.000533267700385594,0.0006153088850603,0.00110755599310854,0.00127163836245795,0.00139470013947001,0.00127163836245795,0.00114857658544589,0.000943473623759127,0,4.10205923373534e-05,0,0,0,0,0,0,0,0,0,0,4.10205923373534e-05,0,4.10205923373534e-05,0,4.10205923373534e-05,8.20411846747067e-05,0,0,0.000328164738698827,0.000574288292722947,0.000779391254409714,0.000328164738698827,0.00106653540077119,0.00139470013947001,0.00102551480843383
"k__Bacteria|p__Deinococcus-Thermus|c__Deinococci|o__Deinococcales|f__Trueperaceae|g__Truepera",0,0,0,4.10205923373534e-05,0.00036918533103618,0.000164082369349413,8.20411846747067e-05,4.10205923373534e-05,0,0,4.10205923373534e-05,0,8.20411846747067e-05,4.10205923373534e-05,4.10205923373534e-05,0.000164082369349413,0.000943473623759127,4.10205923373534e-05,4.10205923373534e-05,8.20411846747067e-05,0,0,0,0,0.000328164738698827,8.20411846747067e-05,0.0006153088850603,0.000164082369349413,0,0.00697350069735007,4.10205923373534e-05,0,0,0,8.20411846747067e-05,0,0,0.00012306177701206,4.10205923373534e-05,0,0,8.20411846747067e-05,4.10205923373534e-05,0.00024612355402412,0.00012306177701206,0,0,0.000533267700385594,0.00118959717778325,0.00213307080154237,0.00209205020920502,4.10205923373534e-05,4.10205923373534e-05,0
"k__Bacteria|p__Cyanobacteria|c__Oxyphotobacteria|o__Synechococcales|f__Cyanobiaceae|g__Cyanobium_PCC-6307",0.00036918533103618,0.000164082369349413,0.00012306177701206,0.000410205923373534,0.000328164738698827,0.000287144146361473,0.000533267700385594,0.00024612355402412,4.10205923373534e-05,0.000205102961686767,0.000287144146361473,0.00036918533103618,0.000451226515710887,0.000779391254409714,0.00024612355402412,0.000328164738698827,0.0006153088850603,0.00024612355402412,0.00024612355402412,0.000287144146361473,8.20411846747067e-05,0,0.00012306177701206,8.20411846747067e-05,0.000656329477397654,0.000410205923373534,0.000164082369349413,0.00024612355402412,4.10205923373534e-05,0,0.00012306177701206,0.000410205923373534,0.000287144146361473,8.20411846747067e-05,0.000205102961686767,4.10205923373534e-05,0,4.10205923373534e-05,0.000328164738698827,0,4.10205923373534e-05,0.00036918533103618,0,0.00012306177701206,0.00024612355402412,0.00012306177701206,0.000287144146361473,0.00049224710804824,0.000287144146361473,0.000902453031421774,0.00024612355402412,0.000164082369349413,0.00352777094101239,0.000410205923373534
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Rhizobiaceae|g__Aureimonas",0,0,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,0,0.000205102961686767,4.10205923373534e-05,8.20411846747067e-05,0,0,0,0.000451226515710887,0.00012306177701206,0,0.0006153088850603,0.000164082369349413,0,4.10205923373534e-05,0,4.10205923373534e-05,0,0.000164082369349413,0.000164082369349413,0,4.10205923373534e-05,0,4.10205923373534e-05,8.20411846747067e-05,0.00086143243908442,0,8.20411846747067e-05,8.20411846747067e-05,0,0.000164082369349413,0,0,0,0,4.10205923373534e-05,0,0.000164082369349413,0,0,4.10205923373534e-05,0.00229715317089179,0.0097629009762901,0,0.000205102961686767,0,0.000656329477397654,0.00012306177701206,0,8.20411846747067e-05
"k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Betaproteobacteriales|f__Burkholderiaceae|g__Hydrogenophaga",0.00024612355402412,0.00049224710804824,0.000164082369349413,8.20411846747067e-05,0.00012306177701206,8.20411846747067e-05,0.000328164738698827,0.00012306177701206,0.00012306177701206,0.00012306177701206,8.20411846747067e-05,0,0.000164082369349413,0.00012306177701206,0.000164082369349413,0,0.000205102961686767,0.000287144146361473,0.000410205923373534,8.20411846747067e-05,4.10205923373534e-05,0.000205102961686767,0.000287144146361473,0.00036918533103618,0.000164082369349413,8.20411846747067e-05,0.000287144146361473,0.000287144146361473,0.000287144146361473,0.00159980310115678,0.000164082369349413,0.000205102961686767,0.00024612355402412,0.000164082369349413,0.000164082369349413,0,0.000205102961686767,8.20411846747067e-05,0.000287144146361473,8.20411846747067e-05,0.00049224710804824,0.00024612355402412,0.00036918533103618,0.00024612355402412,0.000410205923373534,0.00250225613257855,0.000902453031421774,0.000287144146361473,0.00110755599310854,0.000164082369349413,0.000287144146361473,0.000328164738698827,0.000656329477397654,0.000164082369349413
"k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Lysinibacillus",0.000451226515710887,0.000287144146361473,0.00036918533103618,0.000697350069735007,0.00049224710804824,0.0006153088850603,0.00131265895479531,0.000328164738698827,0.000205102961686767,0.00131265895479531,0.000328164738698827,0.00024612355402412,4.10205923373534e-05,0.000410205923373534,0,0.000164082369349413,0.000205102961686767,4.10205923373534e-05,0,0,0.000287144146361473,0,4.10205923373534e-05,0,0.000328164738698827,0,4.10205923373534e-05,0.000451226515710887,0.000205102961686767,0.00180490606284355,0.000287144146361473,0.000533267700385594,0.00024612355402412,0.000533267700385594,0.000328164738698827,0.000328164738698827,0.000328164738698827,0.00012306177701206,0.00012306177701206,0.00036918533103618,0.00036918533103618,0.00073837066207236,0.00036918533103618,0.000287144146361473,0,0,0.00024612355402412,0,0.000205102961686767,0.00024612355402412,4.10205923373534e-05,4.10205923373534e-05,0.00012306177701206,0.000205102961686767
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__P3OB-42|g__",0,4.10205923373534e-05,0,0,4.10205923373534e-05,8.20411846747067e-05,0,0,0,0,0.00012306177701206,0.000287144146361473,0,0,0,0.0006153088850603,0.00012306177701206,0.00073837066207236,0.00131265895479531,0.00106653540077119,0.00201000902453031,0.000533267700385594,4.10205923373534e-05,0.00188694724751825,0.00114857658544589,0.00086143243908442,0.000902453031421774,0,0,0,0,8.20411846747067e-05,0.000164082369349413,0,0,8.20411846747067e-05,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,8.20411846747067e-05,0.000205102961686767,0,0.000287144146361473,0.00012306177701206,0,0,0,0.00012306177701206,0.000779391254409714,0.000656329477397654,0.000533267700385594,0.000451226515710887,0.000328164738698827,0.000779391254409714
"k__Bacteria|p__Chloroflexi|c__SHA-26|o__|f__|g__",0,0,0,0,0,0,0,0,0,0,4.10205923373534e-05,8.20411846747067e-05,0,0,0,0.0006153088850603,0,0.000902453031421774,0.00110755599310854,0.000943473623759127,0.00188694724751825,0.000943473623759127,8.20411846747067e-05,0.00024612355402412,0.00073837066207236,0.00036918533103618,0.00135367954713266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205102961686767,0.00180490606284355,0.000656329477397654,0.00151776191648207,0.000902453031421774,0.00102551480843383,0.00114857658544589
"k__Bacteria|p__Epsilonbacteraeota|c__Campylobacteria|o__Campylobacterales|f__Arcobacteraceae|g__Arcobacter",0,0,0,0,0,0,0,8.20411846747067e-05,4.10205923373534e-05,0,4.10205923373534e-05,0,0,0,0,4.10205923373534e-05,4.10205923373534e-05,4.10205923373534e-05,0.000164082369349413,0,8.20411846747067e-05,0,0,8.20411846747067e-05,4.10205923373534e-05,0,0,0,0,0.00086143243908442,0,0,0,0,4.10205923373534e-05,4.10205923373534e-05,0,4.10205923373534e-05,0,0.00594798588891624,0.0043071621954221,0.00410205923373533,0,0,0,0,0.00024612355402412,8.20411846747067e-05,0,0,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Streptosporangiales|f__Nocardiopsaceae|g__Thermobifida",0.000574288292722947,0.00139470013947001,0.000205102961686767,0.000779391254409714,0.000574288292722947,0.000779391254409714,0.000902453031421774,0.000574288292722947,0.00086143243908442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012306177701206,0.000779391254409714,0.0006153088850603,0,0.000820411846747067,0.000410205923373534,0.000533267700385594,0.000697350069735007,0.0006153088850603,0.00049224710804824,0.000656329477397654,0.000533267700385594,0.000533267700385594,0.0006153088850603,0.00049224710804824,0.00036918533103618,0.00024612355402412,0.000533267700385594,0.000451226515710887,0,0,0,0,4.10205923373534e-05,0,0,0,0
"k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rickettsiales|f__Anaplasmataceae|g__Wolbachia",0.00024612355402412,0.0006153088850603,0.00049224710804824,0.000820411846747067,0.000943473623759127,0.000902453031421774,0.00024612355402412,0.000287144146361473,0.00049224710804824,0,0,0,0,0,0,0.000820411846747067,0,0.00012306177701206,0.00012306177701206,0,0,0,0,0,0,0,0,0.000451226515710887,0.000287144146361473,0,0.000205102961686767,0.00106653540077119,0.00049224710804824,0.000287144146361473,0.0006153088850603,0.00098449421609648,0.000574288292722947,0.000451226515710887,0.00036918533103618,0.000656329477397654,0.000164082369349413,0.000902453031421774,0.000697350069735007,0.000902453031421774,0.000287144146361473,0.000164082369349413,8.20411846747067e-05,8.20411846747067e-05,0.00024612355402412,8.20411846747067e-05,0,0,0,0
"k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae|g__Arthrobacter",0,0,4.10205923373534e-05,8.20411846747067e-05,0,0,0.00012306177701206,0,0,0.000287144146361473,0,0,0.00254327672491591,0.00389695627204857,0,0.000533267700385594,8.20411846747067e-05,0,0.00012306177701206,0,0.000533267700385594,0.00024612355402412,0.000656329477397654,0.00114857658544589,0.000820411846747067,0.00036918533103618,0.00012306177701206,0,0,0.00139470013947001,0,0,0,0.00012306177701206,0.00012306177701206,0.000205102961686767,0.000164082369349413,0,8.20411846747067e-05,0,0,8.20411846747067e-05,0,0,0,0,0,4.10205923373534e-05,0.000287144146361473,0.000164082369349413,0.000943473623759127,0.00012306177701206,8.20411846747067e-05,0.00049224710804824
"k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Myxococcales|f__mle1-27|g__Myxococcales_bacterium_Gsoil_473",4.10205923373534e-05,0,8.20411846747067e-05,0.00024612355402412,0.000205102961686767,0.00049224710804824,4.10205923373534e-05,0.000451226515710887,0.000164082369349413,0,0.00012306177701206,0,0,0,0,8.20411846747067e-05,0.000205102961686767,0.000943473623759127,0.000205102961686767,0.000287144146361473,0.000574288292722947,0.00049224710804824,0.00086143243908442,0.000205102961686767,0,0.00147674132414472,0.000697350069735007,0.000164082369349413,0.00049224710804824,0,0.00024612355402412,0.00036918533103618,0.000574288292722947,8.20411846747067e-05,8.20411846747067e-05,0.000410205923373534,0.000328164738698827,0.000164082369349413,0.00036918533103618,0,0.00024612355402412,0.000205102961686767,0.00036918533103618,0.000574288292722947,0.000410205923373534,0,0,0.000164082369349413,0.00036918533103618,0.00012306177701206,0.0006153088850603,0.00127163836245795,0.00024612355402412,0.000164082369349413
"k__Bacteria|p__Acidobacteria|c__Blastocatellia_Subgroup_4|o__11-24|f__|g__",0.000779391254409714,0.000164082369349413,0.000164082369349413,0.000451226515710887,0.000697350069735007,0.000287144146361473,0.000533267700385594,0.000533267700385594,0.00024612355402412,0,0,8.20411846747067e-05,0.00036918533103618,0,8.20411846747067e-05,8.20411846747067e-05,4.10205923373534e-05,0,0,0,0,0,0,0,0,0.000164082369349413,0.000164082369349413,0.00012306177701206,8.20411846747067e-05,0,0.000574288292722947,0.00102551480843383,0.00024612355402412,0.00036918533103618,0.00036918533103618,0.000410205923373534,0.000656329477397654,0.000205102961686767,0.00102551480843383,0.000410205923373534,0.00118959717778325,0.000328164738698827,0.00036918533103618,0.000287144146361473,0.000820411846747067,0,4.10205923373534e-05,0,0,0,0.000328164738698827,0.000820411846747067,0.000205102961686767,0.000820411846747067
